student_id,date,program,location,score_reading,score_writing,score_mathNoCalc,score_mathCalc
164509,14/03/2018,intake,NA,634,59,484,700
164509,31/03/2018,skills,center,631,60,495,721
164509,12/04/2018,tutoring,online,654,64,546,752
164509,17/06/2018,tutoring,center,695,69,590,795
164522,10/04/2018,intake,NA,632,81,546,592
164522,23/04/2018,skills,center,646,82,561,603
164526,29/11/2018,intake,NA,568,66,374,503
164526,17/12/2018,skills,center,576,68,399,515
164526,16/01/2019,skills,center,603,72,419,537
164527,06/04/2017,intake,NA,715,52,311,87
164527,27/04/2017,skills,center,724,54,324,91
164527,04/06/2017,skills,center,739,57,339,97
164527,12/07/2017,skills,center,745,58,339,96
164529,15/09/2016,intake,NA,608,54,622,586
164529,08/10/2016,skills,center,623,55,643,603
164529,10/10/2016,refresh,online,632,55,644,616
164535,02/09/2017,intake,NA,633,67,642,694
164535,18/09/2017,skills,center,643,68,659,715
164537,24/12/2016,intake,NA,481,44,379,733
164537,06/01/2017,skills,center,493,44,397,754
164537,26/02/2017,skills,center,511,46,416,785
164541,13/04/2018,intake,NA,553,56,480,222
164541,09/05/2018,skills,center,567,56,501,231
164541,28/05/2018,tutoring,online,592,59,562,245
164545,12/02/2018,intake,NA,609,64,324,524
164545,10/03/2018,tutoring,online,638,69,342,551
164545,28/04/2018,tutoring,center,679,74,370,595
164551,11/09/2016,intake,NA,495,59,489,465
164551,22/09/2016,skills,center,498,60,511,475
164552,26/01/2016,intake,NA,561,34,360,704
164552,05/02/2016,tutoring,center,580,35,377,721
164561,11/04/2018,intake,NA,606,57,631,738
164561,04/05/2018,refresh,center,617,58,629,744
164561,14/06/2018,refresh,center,624,59,623,749
164566,27/11/2017,intake,NA,522,52,321,595
164566,11/12/2017,skills,center,534,53,337,615
164573,20/11/2018,intake,NA,554,57,641,441
164573,25/12/2018,skills,center,559,58,674,457
164576,15/07/2018,intake,NA,613,65,601,467
164576,06/08/2018,tutoring,online,640,67,643,492
164582,23/06/2017,intake,NA,732,29,457,607
164582,12/07/2017,refresh,online,725,30,460,616
164582,06/08/2017,tutoring,center,754,31,481,636
164582,01/09/2017,tutoring,center,769,32,505,667
164583,30/01/2016,intake,NA,635,55,455,674
164583,21/02/2016,refresh,center,637,55,462,660
164583,24/03/2016,tutoring,center,666,57,480,684
164588,29/03/2018,intake,NA,593,54,374,528
164588,26/04/2018,refresh,online,596,54,373,532
164588,30/05/2018,tutoring,center,635,59,403,580
164605,26/01/2016,intake,NA,436,60,542,608
164605,05/02/2016,refresh,online,443,60,555,611
164605,27/02/2016,tutoring,center,466,64,578,641
164607,13/03/2017,intake,NA,615,35,638,420
164607,06/04/2017,skills,center,624,35,655,433
164611,06/12/2016,intake,NA,725,62,508,465
164611,26/12/2016,tutoring,center,747,65,519,482
164613,22/09/2016,intake,NA,761,52,321,635
164613,11/10/2016,skills,center,763,53,332,667
164613,13/11/2016,skills,center,790,55,352,690
164613,11/12/2016,skills,center,794,55,353,701
164613,26/01/2017,tutoring,center,800,57,367,722
164629,15/12/2016,intake,NA,607,52,628,605
164629,07/01/2017,tutoring,center,622,54,657,624
164629,01/02/2017,skills,center,635,56,680,638
164629,03/03/2017,tutoring,center,650,58,726,645
164629,09/04/2017,refresh,online,657,60,748,666
164631,09/07/2016,intake,NA,667,59,435,655
164631,03/08/2016,skills,center,674,62,454,681
164631,04/09/2016,tutoring,center,683,64,473,701
164631,03/10/2016,tutoring,center,700,65,495,710
164640,15/02/2017,intake,NA,550,52,417,703
164640,11/03/2017,skills,center,563,53,445,712
164640,02/04/2017,skills,center,590,56,476,740
164640,24/05/2017,tutoring,center,606,58,488,751
164640,20/07/2017,skills,center,610,59,488,749
164641,05/08/2018,intake,NA,776,28,450,514
164641,31/08/2018,refresh,center,774,29,459,517
164641,22/09/2018,skills,center,785,29,474,527
164641,09/10/2018,refresh,center,790,30,489,526
164643,21/10/2018,intake,NA,580,31,637,750
164643,19/11/2018,skills,center,592,32,654,768
164647,20/02/2018,intake,NA,749,47,731,535
164647,21/02/2018,tutoring,center,797,51,790,584
164656,17/11/2016,intake,NA,549,42,631,725
164656,10/12/2016,tutoring,center,567,44,668,765
164663,27/05/2016,intake,NA,632,45,714,517
164663,09/06/2016,skills,center,653,46,743,538
164663,01/07/2016,skills,center,689,48,791,566
164663,12/08/2016,refresh,center,709,49,797,568
164680,28/11/2017,intake,NA,507,59,372,532
164680,18/12/2017,refresh,center,509,60,379,548
164683,11/08/2018,intake,NA,509,65,340,669
164683,22/08/2018,skills,center,527,66,358,669
164683,03/09/2018,skills,center,537,68,376,691
164684,26/12/2016,intake,NA,601,26,554,467
164684,10/01/2017,tutoring,center,618,26,581,486
164684,20/02/2017,skills,center,625,27,592,498
164690,17/11/2017,intake,NA,767,56,578,521
164690,08/12/2017,refresh,center,773,56,584,524
164700,02/04/2017,intake,NA,644,48,694,593
164700,09/04/2017,skills,center,651,50,723,611
164702,21/08/2017,intake,NA,642,47,434,413
164702,09/09/2017,skills,center,648,48,454,427
164714,17/03/2017,intake,NA,517,27,282,597
164714,01/04/2017,skills,center,526,29,288,606
164714,26/04/2017,skills,center,550,30,305,627
164714,10/06/2017,refresh,center,555,30,307,626
164714,17/08/2017,refresh,online,566,31,320,641
164721,05/02/2017,intake,NA,594,22,320,512
164721,25/02/2017,skills,center,605,24,324,528
164728,18/11/2018,intake,NA,602,39,397,299
164728,30/11/2018,skills,center,623,39,411,303
164728,05/01/2019,tutoring,center,661,42,447,323
164728,10/01/2019,tutoring,center,708,46,489,344
164732,26/12/2017,intake,NA,730,45,511,623
164732,13/01/2018,refresh,center,731,45,521,624
164740,09/01/2018,intake,NA,642,49,487,638
164740,20/01/2018,tutoring,online,675,51,517,679
164752,27/05/2016,intake,NA,685,62,384,644
164752,07/06/2016,skills,center,708,63,400,663
164752,18/06/2016,tutoring,center,733,66,423,679
164761,30/10/2018,intake,NA,705,50,690,636
164761,27/11/2018,refresh,online,705,49,685,629
164761,06/01/2019,skills,center,709,50,707,644
164761,20/03/2019,skills,center,736,53,747,670
164761,20/04/2019,refresh,online,754,54,770,675
164766,04/02/2016,intake,NA,579,47,525,536
164766,24/02/2016,skills,center,596,49,542,535
164766,22/03/2016,skills,center,626,51,574,560
164766,14/05/2016,tutoring,center,638,53,597,573
164766,19/05/2016,refresh,online,654,55,616,599
164780,09/03/2018,intake,NA,629,74,696,624
164780,15/04/2018,skills,center,645,76,724,631
164781,30/09/2018,intake,NA,578,42,263,495
164781,25/10/2018,skills,center,586,43,270,510
164781,18/11/2018,skills,center,607,45,289,530
164783,06/11/2016,intake,NA,627,53,680,363
164783,03/12/2016,skills,center,647,54,711,373
164783,06/01/2017,skills,center,670,56,743,394
164786,06/10/2017,intake,NA,492,49,674,610
164786,17/10/2017,skills,center,507,49,711,610
164791,01/08/2016,intake,NA,557,45,584,581
164791,20/08/2016,skills,center,565,45,601,602
164791,22/09/2016,refresh,online,571,46,604,619
164792,16/06/2016,intake,NA,609,63,547,413
164792,10/07/2016,refresh,online,609,65,537,417
164798,19/05/2018,intake,NA,663,49,382,670
164798,18/06/2018,tutoring,center,704,51,421,708
164798,25/07/2018,refresh,online,715,52,428,714
164806,13/06/2018,intake,NA,595,51,461,483
164806,07/07/2018,skills,center,615,51,478,496
164806,17/08/2018,skills,center,640,53,500,515
164820,24/10/2017,intake,NA,683,51,614,557
164820,11/11/2017,skills,center,690,53,642,584
164822,04/09/2017,intake,NA,733,41,718,495
164822,02/10/2017,tutoring,center,762,41,753,512
164822,05/11/2017,tutoring,center,783,43,781,534
164852,01/06/2018,intake,NA,385,43,609,200
164852,18/06/2018,skills,center,393,44,635,206
164852,20/07/2018,skills,center,409,46,662,219
164852,12/08/2018,refresh,online,415,47,682,223
164852,29/09/2018,tutoring,online,427,49,758,234
164856,28/01/2018,intake,NA,581,71,150,701
164856,07/02/2018,tutoring,center,624,76,162,756
164856,11/03/2018,tutoring,online,646,81,179,792
164857,17/07/2017,intake,NA,458,34,657,292
164857,10/08/2017,skills,center,471,35,681,302
164857,20/09/2017,skills,center,495,36,699,317
164866,16/04/2018,intake,NA,484,35,669,418
164866,07/05/2018,refresh,online,485,34,672,422
164881,23/07/2016,intake,NA,608,44,496,559
164881,19/08/2016,skills,center,628,44,510,583
164881,18/09/2016,tutoring,center,642,45,529,603
164881,28/11/2016,refresh,center,653,46,538,607
164898,01/11/2017,intake,NA,647,48,642,684
164898,18/11/2017,skills,center,665,49,664,696
164898,24/12/2017,tutoring,center,672,51,678,719
164898,25/01/2018,skills,center,699,53,708,747
164898,08/02/2018,tutoring,online,715,56,783,778
164902,30/05/2017,intake,NA,299,50,246,626
164902,21/06/2017,skills,center,311,52,262,650
164908,11/01/2016,intake,NA,602,45,272,627
164908,24/01/2016,refresh,online,601,44,274,626
164908,19/02/2016,skills,center,612,45,286,647
164908,23/03/2016,skills,center,625,46,307,671
164910,04/08/2016,intake,NA,652,60,725,729
164910,29/08/2016,refresh,online,647,60,734,734
164915,14/06/2017,intake,NA,606,75,539,746
164915,04/07/2017,skills,center,631,77,572,774
164917,22/07/2016,intake,NA,697,80,546,507
164917,14/08/2016,skills,center,704,82,566,534
164917,12/09/2016,skills,center,734,84,592,566
164917,14/11/2016,tutoring,center,757,87,608,585
164932,07/08/2018,intake,NA,674,38,664,699
164932,17/08/2018,skills,center,690,39,686,711
164932,28/08/2018,skills,center,701,40,719,743
164933,25/03/2016,intake,NA,670,42,616,369
164933,11/04/2016,refresh,online,657,43,619,380
164936,07/05/2018,intake,NA,546,30,220,621
164936,25/05/2018,tutoring,online,575,32,235,644
164936,01/07/2018,skills,center,587,33,244,656
164936,04/08/2018,tutoring,online,610,34,270,697
164937,18/02/2016,intake,NA,604,40,421,511
164937,11/03/2016,refresh,online,611,41,430,517
164937,26/03/2016,skills,center,629,42,441,523
164937,29/04/2016,skills,center,648,44,458,550
164941,10/03/2016,intake,NA,493,73,382,521
164941,25/03/2016,refresh,online,490,73,385,525
164941,09/04/2016,skills,center,504,74,397,531
164949,16/02/2016,intake,NA,447,51,527,548
164949,02/03/2016,skills,center,457,53,544,559
164949,27/03/2016,skills,center,479,56,569,588
164949,07/05/2016,skills,center,488,56,569,585
164958,10/02/2018,intake,NA,538,60,611,550
164958,09/03/2018,skills,center,553,61,636,562
164958,31/03/2018,tutoring,center,589,66,677,600
164958,27/04/2018,skills,center,611,69,708,630
164960,01/05/2016,intake,NA,662,51,290,780
164960,01/06/2016,skills,center,680,52,303,789
164960,22/06/2016,refresh,online,696,53,312,790
164966,24/02/2017,intake,NA,688,6,423,751
164966,19/03/2017,skills,center,691,7,435,775
164970,06/08/2018,intake,NA,585,55,546,658
164970,02/09/2018,tutoring,center,622,59,598,720
164970,18/09/2018,tutoring,online,650,63,658,760
164970,03/11/2018,refresh,online,654,64,661,768
164974,13/03/2017,intake,NA,744,56,693,468
164974,02/04/2017,tutoring,center,771,58,741,483
164974,05/05/2017,skills,center,799,59,776,503
164988,07/12/2016,intake,NA,475,59,292,598
164988,25/12/2016,tutoring,center,482,62,306,618
164992,11/04/2018,intake,NA,708,31,643,278
164992,03/05/2018,refresh,online,707,31,651,284
164992,18/05/2018,tutoring,center,753,33,707,304
165007,12/06/2018,intake,NA,555,43,270,658
165007,04/07/2018,skills,center,566,44,282,681
165010,17/07/2017,intake,NA,654,48,586,579
165010,13/08/2017,skills,center,678,51,613,596
165010,16/09/2017,refresh,center,694,52,620,604
165010,10/12/2017,tutoring,center,718,54,660,624
165017,04/11/2017,intake,NA,628,34,419,781
165017,21/11/2017,skills,center,636,35,440,795
165021,13/03/2017,intake,NA,549,23,483,641
165021,09/04/2017,tutoring,center,575,24,506,674
165021,14/04/2017,skills,center,584,26,532,711
165026,19/05/2017,intake,NA,488,60,575,352
165026,01/06/2017,skills,center,498,61,597,364
165026,29/06/2017,skills,center,507,63,625,383
165034,26/03/2016,intake,NA,779,35,660,624
165034,08/04/2016,refresh,online,790,36,675,638
165037,16/01/2016,intake,NA,714,78,646,495
165037,04/02/2016,skills,center,738,81,674,513
165037,21/03/2016,tutoring,center,758,82,696,523
165037,26/03/2016,skills,center,788,85,735,548
165039,30/05/2016,intake,NA,630,53,417,641
165039,12/06/2016,skills,center,645,54,437,647
165060,02/02/2018,intake,NA,418,38,657,610
165060,26/02/2018,refresh,center,419,38,661,624
165060,04/03/2018,skills,center,428,39,672,636
165060,24/05/2018,refresh,online,431,40,694,637
165072,19/10/2018,intake,NA,446,50,394,278
165072,01/11/2018,skills,center,450,51,411,284
165076,08/08/2017,intake,NA,648,44,633,522
165076,08/09/2017,skills,center,665,45,654,533
165078,11/11/2018,intake,NA,322,48,414,649
165078,26/11/2018,skills,center,333,49,418,673
165078,05/01/2019,tutoring,center,347,52,447,726
165078,12/01/2019,tutoring,online,363,56,490,750
165087,25/09/2016,intake,NA,440,44,222,660
165087,23/10/2016,skills,center,445,44,232,668
165087,15/11/2016,skills,center,466,47,249,686
165092,13/10/2016,intake,NA,708,67,507,595
165092,06/11/2016,refresh,online,689,68,505,596
165107,07/11/2016,intake,NA,536,37,347,558
165107,26/11/2016,skills,center,541,38,360,573
165108,01/09/2016,intake,NA,683,48,628,674
165108,02/10/2016,skills,center,698,50,662,681
165109,02/07/2017,intake,NA,583,55,549,412
165109,30/07/2017,tutoring,center,607,59,569,429
165113,02/09/2016,intake,NA,697,54,693,425
165113,22/09/2016,skills,center,730,55,705,434
165113,31/10/2016,skills,center,749,57,741,459
165120,04/11/2018,intake,NA,710,39,610,494
165120,30/11/2018,tutoring,online,735,41,651,523
165120,29/12/2018,tutoring,center,785,43,698,556
165126,10/05/2016,intake,NA,488,47,700,551
165126,02/06/2016,skills,center,506,50,740,564
165126,04/08/2016,skills,center,525,53,783,596
165128,10/12/2017,intake,NA,644,43,664,652
165128,31/12/2017,tutoring,center,657,45,696,676
165128,20/01/2018,tutoring,online,686,47,771,714
165128,20/03/2018,refresh,center,680,49,783,715
165129,22/01/2018,intake,NA,402,68,567,647
165129,15/02/2018,refresh,center,406,68,564,661
165129,29/03/2018,skills,center,409,70,587,667
165129,07/05/2018,skills,center,423,73,619,698
165129,18/05/2018,refresh,online,431,75,640,719
165132,09/02/2018,intake,NA,536,32,249,716
165132,04/03/2018,skills,center,549,33,262,736
165132,13/04/2018,refresh,center,562,33,265,745
165134,12/09/2018,intake,NA,504,12,386,628
165134,23/10/2018,skills,center,506,13,405,639
165134,17/11/2018,tutoring,online,528,14,450,665
165138,26/02/2017,intake,NA,709,21,393,418
165138,23/03/2017,skills,center,725,21,406,428
165142,06/08/2016,intake,NA,488,45,329,542
165142,20/08/2016,tutoring,center,506,46,342,555
165163,29/09/2016,intake,NA,666,53,457,582
165163,25/10/2016,skills,center,664,55,472,586
165163,24/11/2016,tutoring,center,679,55,487,610
165171,22/12/2017,intake,NA,619,43,327,567
165171,30/12/2017,skills,center,622,44,341,580
165175,05/06/2016,intake,NA,722,56,541,604
165175,30/06/2016,skills,center,737,58,557,609
165193,15/07/2018,intake,NA,661,60,342,708
165193,27/07/2018,skills,center,678,60,350,720
165193,05/09/2018,tutoring,center,722,64,375,770
165200,31/08/2017,intake,NA,725,86,596,731
165200,06/10/2017,skills,center,728,87,603,740
165203,30/06/2018,intake,NA,538,64,281,524
165203,15/07/2018,skills,center,547,65,292,545
165203,08/09/2018,skills,center,570,67,308,567
165215,10/02/2016,intake,NA,679,66,399,210
165215,29/02/2016,skills,center,689,68,401,218
165215,12/03/2016,refresh,center,700,68,400,216
165217,07/11/2016,intake,NA,518,65,346,622
165217,08/12/2016,refresh,online,532,65,354,618
165223,13/11/2018,intake,NA,450,55,591,771
165223,07/12/2018,skills,center,456,56,592,795
165227,17/02/2016,intake,NA,622,58,483,397
165227,15/03/2016,refresh,online,626,58,488,400
165232,22/02/2018,intake,NA,430,56,537,532
165232,11/03/2018,skills,center,434,57,560,553
165232,18/04/2018,refresh,online,438,57,561,562
165232,26/05/2018,tutoring,center,467,61,604,596
165232,10/07/2018,refresh,center,467,61,608,600
165233,17/05/2017,intake,NA,483,9,359,633
165233,27/05/2017,tutoring,center,502,9,375,651
165233,31/05/2017,skills,center,526,9,391,659
165233,06/06/2017,tutoring,center,544,10,411,678
165245,04/09/2018,intake,NA,684,46,648,302
165245,01/10/2018,skills,center,688,47,656,309
165248,30/12/2016,intake,NA,597,65,330,675
165248,23/01/2017,skills,center,608,67,343,696
165257,23/07/2018,intake,NA,527,64,476,726
165257,17/08/2018,tutoring,center,556,68,522,775
165268,09/03/2018,intake,NA,601,92,304,507
165268,24/03/2018,skills,center,604,96,317,523
165280,24/08/2018,intake,NA,654,69,280,611
165280,07/09/2018,tutoring,online,676,72,292,647
165280,05/10/2018,tutoring,online,711,75,323,668
165280,20/10/2018,skills,center,716,76,334,677
165280,19/11/2018,refresh,online,730,79,345,700
165284,21/03/2018,intake,NA,534,56,453,529
165284,21/04/2018,refresh,online,535,58,469,543
165287,29/06/2017,intake,NA,622,50,477,413
165287,20/07/2017,skills,center,642,51,490,426
165287,28/07/2017,tutoring,center,661,52,510,441
165287,15/09/2017,refresh,center,658,53,522,442
165288,01/02/2016,intake,NA,690,45,693,615
165288,11/02/2016,skills,center,707,45,715,624
165288,22/03/2016,skills,center,742,47,742,644
165288,28/04/2016,tutoring,center,751,48,765,658
165290,03/11/2016,intake,NA,540,55,378,353
165290,06/11/2016,skills,center,543,56,391,360
165290,09/11/2016,skills,center,568,57,412,373
165290,08/12/2016,refresh,center,558,57,419,378
165290,04/01/2017,refresh,online,571,59,433,383
